LA Name,age,WHITE,MIXED,ASIAN/ASIAN BRITISH,CHINESE,BLACK/BLACK BRITISH,OTHER
        E41000317 Redbridge,24,"1,601",158,"2,044",37,338,130
        E41000317 Redbridge,25,"1,611",190,"2,214",57,329,130
        E41000317 Redbridge,26,"1,698",145,"2,378",44,323,138
        E41000317 Redbridge,27,"1,765",144,"2,358",65,306,151
        E41000317 Redbridge,28,"1,750",135,"2,613",54,309,125
        E41000317 Redbridge,29,"1,688",142,"2,368",75,365,144
        E41000317 Redbridge,30,"1,831",112,"2,513",66,353,151
        E41000317 Redbridge,31,"1,767",150,"2,500",53,405,134
        E41000317 Redbridge,32,"1,711",117,"2,377",59,370,143
        E41000317 Redbridge,33,"1,641",102,"2,290",58,329,167
        E41000317 Redbridge,34,"1,657",100,"2,311",50,311,107
        E41000317 Redbridge,35,"1,448",99,"2,230",71,320,110
        E41000317 Redbridge,36,"1,562",89,"1,950",61,348,128
        E41000317 Redbridge,37,"1,601",85,"1,938",74,361,151
        E41000317 Redbridge,38,"1,466",97,"1,926",48,342,124
        E41000317 Redbridge,39,"1,569",97,"1,845",38,357,107
        E41000317 Redbridge,40,"1,598",109,"1,788",60,387,106
        E41000317 Redbridge,41,"1,562",57,"1,714",42,406,154
        E41000317 Redbridge,42,"1,557",76,"1,649",38,448,99
        E41000317 Redbridge,43,"1,672",76,"1,601",63,470,100
        E41000317 Redbridge,44,"1,717",90,"1,446",44,447,78
        E41000317 Redbridge,45,"1,716",106,"1,415",42,483,98
        E41000317 Redbridge,46,"1,740",77,"1,294",50,542,103
        E41000317 Redbridge,47,"1,780",88,"1,315",38,451,90
        E41000317 Redbridge,48,"1,757",75,"1,260",54,445,91
        E41000317 Redbridge,49,"1,702",69,"1,166",35,413,66
        E41000317 Redbridge,50,"1,705",72,"1,174",46,406,88
        E41000317 Redbridge,51,"1,667",50,"1,210",39,359,81
        E41000317 Redbridge,52,"1,668",63,"1,080",47,321,81
        E41000317 Redbridge,53,"1,656",42,"1,120",54,277,78
        E41000317 Redbridge,54,"1,578",49,"1,089",42,231,83
        E41000317 Redbridge,55,"1,593",29,"1,002",28,228,93
        E41000317 Redbridge,56,"1,484",41,"1,113",51,206,79
        E41000317 Redbridge,57,"1,525",30,920,47,164,79
        E41000317 Redbridge,58,"1,477",27,887,47,149,51
        E41000317 Redbridge,59,"1,518",19,829,34,129,66
        E41000317 Redbridge,60,"1,469",29,795,42,130,50
        E41000317 Redbridge,61,"1,568",24,749,34,116,54
        E41000317 Redbridge,62,"1,606",23,633,38,99,51
        E41000317 Redbridge,63,"1,750",20,603,26,99,39
        E41000317 Redbridge,64,"1,834",25,486,30,100,56
        E41000317 Redbridge,65,"1,266",23,475,25,106,40
        E41000317 Redbridge,66,"1,413",19,436,13,95,30
        E41000317 Redbridge,67,"1,242",26,423,20,102,28
        E41000317 Redbridge,68,"1,275",9,436,15,103,32
        E41000317 Redbridge,69,990,15,396,14,77,21
        E41000317 Redbridge,70,976,14,407,12,89,17
        E41000317 Redbridge,71,"1,013",16,464,15,115,19
        E41000317 Redbridge,72,"1,069",14,378,16,90,17
        E41000317 Redbridge,73,"1,018",10,374,9,89,17
        E41000317 Redbridge,74,945,16,341,9,66,17
        E41000317 Redbridge,75,961,13,284,10,74,22
        E41000317 Redbridge,76,"1,001",10,290,12,54,10
        E41000317 Redbridge,77,951,12,262,10,64,14
        E41000317 Redbridge,78,911,6,216,10,41,20
        E41000317 Redbridge,79,910,16,208,8,44,5
        E41000317 Redbridge,80,876,8,213,7,36,10
        E41000317 Redbridge,81,912,9,154,7,45,11
        E41000317 Redbridge,82,831,12,118,6,26,7
        E41000317 Redbridge,83,783,11,118,3,20,9
        E41000317 Redbridge,84,725,10,106,4,20,7
        E41000317 Redbridge,     85 - 89,"2,845",19,294,5,41,21
        E41000317 Redbridge,     90 - 94,"1,251",4,86,2,10,6
        E41000317 Redbridge,     95 - 99,347,1,19,0,5,6
        E41000317 Redbridge,     100 and over,44,0,7,0,2,0
        E41000318 Richmond upon Thames,        E41000318 Richmond upon Thames,0,0,0,0,0,0
        E41000318 Richmond upon Thames,     Total: Age,"160,725","6,780","11,854","1,753","2,816","3,062"
        E41000318 Richmond upon Thames,0,"2,403",341,137,19,47,46
        E41000318 Richmond upon Thames,1,"2,319",272,161,13,54,38
        E41000318 Richmond upon Thames,2,"2,313",292,124,15,43,32
        E41000318 Richmond upon Thames,3,"2,169",273,157,20,48,38
        E41000318 Richmond upon Thames,4,"2,135",261,161,19,46,42
        E41000318 Richmond upon Thames,5,"1,967",248,134,12,43,42
        E41000318 Richmond upon Thames,6,"1,886",202,142,12,52,36
        E41000318 Richmond upon Thames,7,"1,789",190,154,15,32,30
        E41000318 Richmond upon Thames,8,"1,759",170,153,14,31,38
        E41000318 Richmond upon Thames,9,"1,587",170,124,14,32,29
        E41000318 Richmond upon Thames,10,"1,640",163,127,17,25,33
        E41000318 Richmond upon Thames,11,"1,740",137,107,20,32,24
        E41000318 Richmond upon Thames,12,"1,678",148,139,16,34,23
        E41000318 Richmond upon Thames,13,"1,557",154,138,12,29,35
        E41000318 Richmond upon Thames,14,"1,480",123,135,14,27,20
        E41000318 Richmond upon Thames,15,"1,632",130,119,10,33,42
        E41000318 Richmond upon Thames,16,"1,465",131,132,14,26,32
        E41000318 Richmond upon Thames,17,"1,487",104,144,11,31,44
        E41000318 Richmond upon Thames,18,"1,456",116,155,15,36,45
        E41000318 Richmond upon Thames,19,"1,308",119,116,12,59,61
        E41000318 Richmond upon Thames,20,"1,301",82,127,12,62,41
        E41000318 Richmond upon Thames,21,"1,235",74,132,4,58,39
        E41000318 Richmond upon Thames,22,"1,404",87,173,29,43,36
        E41000318 Richmond upon Thames,23,"1,661",89,152,18,43,45
        E41000318 Richmond upon Thames,24,"1,825",80,199,20,44,30
        E41000318 Richmond upon Thames,25,"1,747",89,175,29,40,46
        E41000318 Richmond upon Thames,26,"1,906",94,201,38,38,66
        E41000318 Richmond upon Thames,27,"2,079",88,207,41,52,45
        E41000318 Richmond upon Thames,28,"2,253",87,227,33,44,52
        E41000318 Richmond upon Thames,29,"2,371",99,230,52,40,77
        E41000318 Richmond upon Thames,30,"2,518",98,236,43,48,69
        E41000318 Richmond upon Thames,31,"2,626",89,253,53,48,64
        E41000318 Richmond upon Thames,32,"2,747",124,227,44,66,79
        E41000318 Richmond upon Thames,33,"2,769",82,292,42,51,86
        E41000318 Richmond upon Thames,34,"2,774",86,245,57,54,56
        E41000318 Richmond upon Thames,35,"2,702",116,287,52,49,73
        E41000318 Richmond upon Thames,36,"3,042",84,290,40,64,54
        E41000318 Richmond upon Thames,37,"3,014",75,290,25,60,61
        E41000318 Richmond upon Thames,38,"3,016",79,289,47,46,79
        E41000318 Richmond upon Thames,39,"2,990",83,270,34,76,46
        E41000318 Richmond upon Thames,40,"2,842",74,224,47,69,48
        E41000318 Richmond upon Thames,41,"2,710",78,237,36,61,49
        E41000318 Richmond upon Thames,42,"2,703",70,254,40,56,57
        E41000318 Richmond upon Thames,43,"2,694",81,247,35,61,37
        E41000318 Richmond upon Thames,44,"2,719",77,218,19,52,42
        E41000318 Richmond upon Thames,45,"2,672",72,200,28,63,51
        E41000318 Richmond upon Thames,46,"2,639",65,190,23,72,51
        E41000318 Richmond upon Thames,47,"2,505",53,186,30,42,59
        E41000318 Richmond upon Thames,48,"2,514",53,155,33,53,29
        E41000318 Richmond upon Thames,49,"2,380",50,142,22,62,42
        E41000318 Richmond upon Thames,50,"2,151",38,164,23,46,48
        E41000318 Richmond upon Thames,51,"2,185",41,140,21,28,30
        E41000318 Richmond upon Thames,52,"2,138",39,110,25,34,34
        E41000318 Richmond upon Thames,53,"2,044",43,117,18,33,26
        E41000318 Richmond upon Thames,54,"1,981",33,115,22,31,47
        E41000318 Richmond upon Thames,55,"1,882",24,137,13,23,21
        E41000318 Richmond upon Thames,56,"1,830",22,131,20,24,35
        E41000318 Richmond upon Thames,57,"1,817",29,111,23,22,25
        E41000318 Richmond upon Thames,58,"1,719",8,103,20,20,26
        E41000318 Richmond upon Thames,59,"1,800",29,89,20,8,36
        E41000318 Richmond upon Thames,60,"1,753",20,105,11,16,31
        E41000318 Richmond upon Thames,61,"1,711",16,98,22,6,33
        E41000318 Richmond upon Thames,62,"1,839",22,77,17,11,28
        E41000318 Richmond upon Thames,63,"2,055",16,65,15,8,22
        E41000318 Richmond upon Thames,64,"1,999",11,76,28,8,23
        E41000318 Richmond upon Thames,65,"1,512",16,59,13,6,29
        E41000318 Richmond upon Thames,66,"1,563",15,49,17,6,20
        E41000318 Richmond upon Thames,67,"1,482",15,67,7,4,15
        E41000318 Richmond upon Thames,68,"1,262",8,54,6,8,20
        E41000318 Richmond upon Thames,69,"1,055",10,57,6,8,17
        E41000318 Richmond upon Thames,70,"1,088",8,59,11,17,18
        E41000318 Richmond upon Thames,71,"1,104",9,62,8,11,5
        E41000318 Richmond upon Thames,72,"1,068",16,52,5,5,14
        E41000318 Richmond upon Thames,73,"1,019",10,48,3,7,10
        E41000318 Richmond upon Thames,74,886,10,41,5,3,15
        E41000318 Richmond upon Thames,75,934,5,57,7,6,5
        E41000318 Richmond upon Thames,76,842,8,35,3,5,14
        E41000318 Richmond upon Thames,77,811,4,37,3,2,6
        E41000318 Richmond upon Thames,78,849,8,31,5,4,7
        E41000318 Richmond upon Thames,79,778,3,32,7,7,10
        E41000318 Richmond upon Thames,80,810,4,37,3,5,11
        E41000318 Richmond upon Thames,81,733,5,15,7,6,5
        E41000318 Richmond upon Thames,82,635,3,18,2,3,9
        E41000318 Richmond upon Thames,83,675,4,12,2,2,9
        E41000318 Richmond upon Thames,84,670,2,18,1,2,1
        E41000318 Richmond upon Thames,     85 - 89,"2,419",17,39,10,3,15
        E41000318 Richmond upon Thames,     90 - 94,"1,141",4,17,3,0,3
        E41000318 Richmond upon Thames,     95 - 99,307,3,5,1,0,0
        E41000318 Richmond upon Thames,     100 and over,50,0,1,0,1,0
        E41000320 Sutton,        E41000320 Sutton,0,0,0,0,0,0
        E41000320 Sutton,     Total: Age,"149,449","7,134","19,795","2,240","9,120","2,408"
        E41000320 Sutton,0,"1,836",239,299,18,157,25
        E41000320 Sutton,1,"1,825",269,332,22,145,35
        E41000320 Sutton,2,"1,728",264,350,20,166,36
        E41000320 Sutton,3,"1,721",267,355,26,161,27
        E41000320 Sutton,4,"1,612",235,360,27,169,24
        E41000320 Sutton,5,"1,574",265,320,21,190,28
        E41000320 Sutton,6,"1,564",195,319,33,157,27
        E41000320 Sutton,7,"1,491",205,302,24,150,32
        E41000320 Sutton,8,"1,458",184,310,22,125,17
        E41000320 Sutton,9,"1,458",144,300,18,136,26
        E41000320 Sutton,10,"1,559",169,313,30,134,13
        E41000320 Sutton,11,"1,645",178,315,24,151,26
        E41000320 Sutton,12,"1,618",171,280,27,133,17
        E41000320 Sutton,13,"1,749",183,308,25,169,24
        E41000320 Sutton,14,"1,791",151,262,33,153,22
        E41000320 Sutton,15,"1,826",155,277,36,153,23
        E41000320 Sutton,16,"1,874",151,250,28,162,41
        E41000320 Sutton,17,"1,962",145,250,34,160,40
        E41000320 Sutton,18,"1,645",132,201,21,120,36
        E41000320 Sutton,19,"1,403",101,145,12,75,29
        E41000320 Sutton,20,"1,381",90,170,17,103,29
        E41000320 Sutton,21,"1,514",102,165,15,89,27
        E41000320 Sutton,22,"1,760",103,180,19,115,29
        E41000320 Sutton,23,"1,858",114,227,15,115,32
        E41000320 Sutton,24,"1,848",130,257,17,103,33
        E41000320 Sutton,25,"1,862",116,261,31,116,48
        E41000320 Sutton,26,"1,912",123,257,23,100,40
        E41000320 Sutton,27,"1,952",106,302,18,121,67
        E41000320 Sutton,28,"2,100",130,301,52,139,72
        E41000320 Sutton,29,"2,221",127,382,38,126,42
        E41000320 Sutton,30,"2,192",103,355,32,136,57
        E41000320 Sutton,31,"2,233",94,401,64,112,68
        E41000320 Sutton,32,"2,142",96,377,42,150,41
        E41000320 Sutton,33,"2,002",87,435,40,131,47
        E41000320 Sutton,34,"2,043",83,464,41,171,64
        E41000320 Sutton,35,"2,020",88,401,44,165,55
        E41000320 Sutton,36,"2,148",76,452,51,180,47
        E41000320 Sutton,37,"2,150",76,462,44,160,54
        E41000320 Sutton,38,"2,178",86,423,58,165,48
        E41000320 Sutton,39,"2,278",81,489,54,157,47
        E41000320 Sutton,40,"2,311",65,412,41,186,36
        E41000320 Sutton,41,"2,220",60,402,56,178,37
        E41000320 Sutton,42,"2,307",77,371,52,182,42
        E41000320 Sutton,43,"2,339",84,376,40,222,38
        E41000320 Sutton,44,"2,537",63,334,51,242,52
        E41000320 Sutton,45,"2,524",75,277,42,207,30
        E41000320 Sutton,46,"2,524",81,275,52,185,32
        E41000320 Sutton,47,"2,444",63,275,33,184,42
        E41000320 Sutton,48,"2,370",49,230,45,171,40
        E41000320 Sutton,49,"2,171",59,256,31,138,23
        E41000320 Sutton,50,"2,162",49,240,43,160,43
        E41000320 Sutton,51,"2,115",32,219,35,127,34
        E41000320 Sutton,52,"2,050",38,213,22,130,28
        E41000320 Sutton,53,"1,929",36,189,30,131,20
        E41000320 Sutton,54,"1,834",23,191,39,78,34
        E41000320 Sutton,55,"1,825",32,204,27,79,22
        E41000320 Sutton,56,"1,709",25,170,31,73,16
        E41000320 Sutton,57,"1,762",20,151,28,74,35
        E41000320 Sutton,58,"1,671",15,152,24,57,29
        E41000320 Sutton,59,"1,569",22,140,27,39,17
        E41000320 Sutton,60,"1,717",23,142,22,46,28
        E41000320 Sutton,61,"1,628",11,171,21,47,20
        E41000320 Sutton,62,"1,694",22,141,27,46,20
        E41000320 Sutton,63,"1,921",29,148,19,30,12
        E41000320 Sutton,64,"2,139",24,120,25,48,25
        E41000320 Sutton,65,"1,434",10,83,15,31,15
        E41000320 Sutton,66,"1,559",20,93,25,32,15
        E41000320 Sutton,67,"1,338",22,83,11,36,17
        E41000320 Sutton,68,"1,301",14,99,7,37,12
        E41000320 Sutton,69,"1,102",26,79,9,30,8
        E41000320 Sutton,70,"1,027",12,94,8,27,6
        E41000320 Sutton,71,"1,143",23,84,9,34,12
        E41000320 Sutton,72,"1,124",13,104,9,27,7
        E41000320 Sutton,73,"1,140",10,88,7,25,9
        E41000320 Sutton,74,"1,055",9,74,9,25,8
        E41000320 Sutton,75,"1,043",8,71,10,18,4
        E41000320 Sutton,76,"1,065",6,60,7,22,3
        E41000320 Sutton,77,927,7,51,6,4,1
        E41000320 Sutton,78,949,11,57,1,15,3
        E41000320 Sutton,79,924,7,48,3,9,5
        E41000320 Sutton,80,874,3,34,2,15,5
        E41000320 Sutton,81,833,4,29,6,8,12
        E41000320 Sutton,82,809,5,22,3,8,2
        E41000320 Sutton,83,712,4,29,2,3,2
        E41000320 Sutton,84,644,4,18,1,10,0
        E41000320 Sutton,     85 - 89,"2,519",16,68,8,18,8
        E41000320 Sutton,     90 - 94,989,4,17,2,5,3
        E41000320 Sutton,     95 - 99,288,5,1,0,1,0
        E41000320 Sutton,     100 and over,45,0,1,1,0,1
        E41000322 Waltham Forest,        E41000322 Waltham Forest,0,0,0,0,0,0
        E41000322 Waltham Forest,     Total: Age,"134,799","13,766","51,810","2,579","44,791","10,504"
        E41000322 Waltham Forest,0,"1,876",562,906,36,808,215
        E41000322 Waltham Forest,1,"1,686",646,911,39,762,184
        E41000322 Waltham Forest,2,"1,648",580,960,54,790,166
        E41000322 Waltham Forest,3,"1,480",551,965,33,811,207
        E41000322 Waltham Forest,4,"1,391",533,923,39,835,242
        E41000322 Waltham Forest,5,"1,237",388,933,36,785,190
        E41000322 Waltham Forest,6,"1,165",420,839,18,804,155
        E41000322 Waltham Forest,7,"1,152",417,778,14,774,254
        E41000322 Waltham Forest,8,995,375,877,20,690,132
        E41000322 Waltham Forest,9,"1,029",333,753,8,757,135
        E41000322 Waltham Forest,10,"1,071",365,763,14,672,141
        E41000322 Waltham Forest,11,"1,024",341,718,13,685,129
        E41000322 Waltham Forest,12,"1,014",316,751,12,673,123
        E41000322 Waltham Forest,13,"1,181",319,701,15,662,92
        E41000322 Waltham Forest,14,"1,150",286,704,15,702,108
        E41000322 Waltham Forest,15,"1,171",280,705,16,769,115
        E41000322 Waltham Forest,16,"1,290",267,724,17,670,150
        E41000322 Waltham Forest,17,"1,252",275,761,17,684,127
        E41000322 Waltham Forest,18,"1,285",280,760,27,623,138
        E41000322 Waltham Forest,19,"1,229",213,694,15,574,113
        E41000322 Waltham Forest,20,"1,417",260,899,62,735,171
        E41000322 Waltham Forest,21,"1,634",276,976,62,636,147
        E41000322 Waltham Forest,22,"1,777",259,"1,043",66,788,180
        E41000322 Waltham Forest,23,"2,117",250,"1,182",97,727,174
        E41000322 Waltham Forest,24,"2,222",221,"1,192",99,769,166
        E41000322 Waltham Forest,25,"2,600",230,"1,228",64,762,182
        E41000322 Waltham Forest,26,"2,676",191,"1,373",85,777,309
        E41000322 Waltham Forest,27,"2,785",181,"1,285",73,802,253
        E41000322 Waltham Forest,28,"2,786",220,"1,215",73,739,252
        E41000322 Waltham Forest,29,"2,811",196,"1,199",68,865,228
        E41000322 Waltham Forest,30,"2,859",202,"1,151",64,685,236
        E41000322 Waltham Forest,31,"2,774",176,"1,158",50,652,248
        E41000322 Waltham Forest,32,"2,618",152,"1,092",50,626,206
        E41000322 Waltham Forest,33,"2,559",175,"1,056",64,622,201
        E41000322 Waltham Forest,34,"2,515",164,947,66,590,210
        E41000322 Waltham Forest,35,"2,371",150,937,73,611,236
        E41000322 Waltham Forest,36,"2,247",150,930,57,577,214
        E41000322 Waltham Forest,37,"2,268",161,838,53,576,244
        E41000322 Waltham Forest,38,"2,272",151,829,44,673,174
        E41000322 Waltham Forest,39,"2,306",161,911,35,633,230
        E41000322 Waltham Forest,40,"2,245",131,836,53,688,290
        E41000322 Waltham Forest,41,"2,135",132,717,42,668,237
        E41000322 Waltham Forest,42,"2,167",122,735,46,879,190
        E41000322 Waltham Forest,43,"2,115",127,624,22,870,207
        E41000322 Waltham Forest,44,"2,135",129,551,29,909,212
        E41000322 Waltham Forest,45,"2,012",106,515,30,811,156
        E41000322 Waltham Forest,46,"2,065",97,487,47,829,138
        E41000322 Waltham Forest,47,"1,917",96,491,39,753,136
        E41000322 Waltham Forest,48,"1,880",87,500,29,750,139
        E41000322 Waltham Forest,49,"1,867",76,499,20,685,83
        E41000322 Waltham Forest,50,"1,796",86,430,17,657,98
